trans_id,lang,translation,category,station_sid,course_sid
三次小学校前,zh-ch,三次小学前,stop_name,2f9a618b-b684-481d-abd2-b9079dfa16b5,
三次小学校前,zh-tw,三次小學前,stop_name,2f9a618b-b684-481d-abd2-b9079dfa16b5,
夢ヶ丘入口,ja,夢ヶ丘入口,stop_name,bc22d986-f190-41b0-aca6-6c4512f721a8,
夢ヶ丘入口,ja-Hrkt,ゆめがおかいりぐち,stop_name,bc22d986-f190-41b0-aca6-6c4512f721a8,
呉本通り八丁目,en,Kure-hondori-hatchome (Kure-hondori 8),stop_name,c28cf687-543b-4c8f-833f-8b9c86c1aef0,
呉本通り八丁目,ko,구레 혼도리 8초메,stop_name,c28cf687-543b-4c8f-833f-8b9c86c1aef0,
呉本通り八丁目,zh-ch,吴本通八丁目,stop_name,c28cf687-543b-4c8f-833f-8b9c86c1aef0,
呉本通り八丁目,zh-tw,吳本通八丁目,stop_name,c28cf687-543b-4c8f-833f-8b9c86c1aef0,
青崎二丁目,en,Aosaki-nichome (Aosaki 2),stop_name,ad717121-4b7b-4f78-b613-4d09392ff997,
青崎二丁目,ko,아오사키 2초메,stop_name,ad717121-4b7b-4f78-b613-4d09392ff997,
青崎二丁目,zh-ch,青崎二丁目,stop_name,ad717121-4b7b-4f78-b613-4d09392ff997,
青崎二丁目,zh-tw,青崎二丁目,stop_name,ad717121-4b7b-4f78-b613-4d09392ff997,
ふじが丘団地入口,en,Fujigaoka Danchi-iriguchi (Fujigaoka Housing Complex),stop_name,3e9bf77e-9bc1-452e-a6eb-843c6ea348c0,
ふじが丘団地入口,ko,후지가오카 단지,stop_name,3e9bf77e-9bc1-452e-a6eb-843c6ea348c0,
ふじが丘団地入口,zh-ch,藤丘团地入口,stop_name,3e9bf77e-9bc1-452e-a6eb-843c6ea348c0,
ふじが丘団地入口,zh-tw,藤丘團地入口,stop_name,3e9bf77e-9bc1-452e-a6eb-843c6ea348c0,
広商店街,ja,広商店街,stop_name,5b9549e9-bb1f-49f8-8859-7dbba7c9af16,
広商店街,ja-Hrkt,ひろしょうてんがい,stop_name,5b9549e9-bb1f-49f8-8859-7dbba7c9af16,
安芸南高校北,en,Aki-minami Koko-kita (Aki-minami High School North),stop_name,23f2d854-15c3-45a3-ad6c-765d1c05d67b,
安芸南高校北,ko,아키 미나미 고등학교,stop_name,23f2d854-15c3-45a3-ad6c-765d1c05d67b,
安芸南高校北,zh-ch,安艺南高中北,stop_name,23f2d854-15c3-45a3-ad6c-765d1c05d67b,
安芸南高校北,zh-tw,安藝南高中北,stop_name,23f2d854-15c3-45a3-ad6c-765d1c05d67b,
魚切下,en,Uokiri-shimo,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,ko,우오키리 시모,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,zh-ch,鱼切下,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,zh-tw,魚切下,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
五月が丘三丁目,en,Satsukigaoka-sanchome (Satsukigaoka 3),stop_name,bcfd47d4-4e49-4efc-9a54-216e4949a8da,
五月が丘三丁目,ko,사쓰키가오카 3초메,stop_name,bcfd47d4-4e49-4efc-9a54-216e4949a8da,
五月が丘三丁目,zh-ch,五月丘三丁目,stop_name,bcfd47d4-4e49-4efc-9a54-216e4949a8da,
五月が丘三丁目,zh-tw,五月丘三丁目,stop_name,bcfd47d4-4e49-4efc-9a54-216e4949a8da,
坪野,en,Tsubono,stop_name,f3c15d97-1fd1-4432-bfe8-a8c070ad19de,
坪野,ko,쓰보노,stop_name,f3c15d97-1fd1-4432-bfe8-a8c070ad19de,
坪野,zh-ch,坪野,stop_name,f3c15d97-1fd1-4432-bfe8-a8c070ad19de,
坪野,zh-tw,坪野,stop_name,f3c15d97-1fd1-4432-bfe8-a8c070ad19de,
伴南五丁目,ja,伴南五丁目,stop_name,3f444efb-1c7c-4ee7-9ad0-db24fd01d835,
伴南五丁目,ja-Hrkt,ともみなみごちょうめ,stop_name,3f444efb-1c7c-4ee7-9ad0-db24fd01d835,
伴南五丁目,en,Tomo-minami-gochome (Tomo-minami 5),stop_name,3f444efb-1c7c-4ee7-9ad0-db24fd01d835,
伴南五丁目,ko,도모 미나미 5초메,stop_name,3f444efb-1c7c-4ee7-9ad0-db24fd01d835,
伴南五丁目,zh-ch,伴南五丁目,stop_name,3f444efb-1c7c-4ee7-9ad0-db24fd01d835,
伴南五丁目,zh-tw,伴南五丁目,stop_name,3f444efb-1c7c-4ee7-9ad0-db24fd01d835,
御幸橋,en,Miyukibashi,stop_name,2cf6a80f-008e-4f31-8705-422be4858d29,
御幸橋,ko,미유키바시,stop_name,2cf6a80f-008e-4f31-8705-422be4858d29,
御幸橋,zh-ch,御幸桥,stop_name,2cf6a80f-008e-4f31-8705-422be4858d29,
御幸橋,zh-tw,禦幸橋,stop_name,2cf6a80f-008e-4f31-8705-422be4858d29,
海岸４丁目,en,Kaigan-yonchome (Kaigan 4),stop_name,34a5794c-5f66-4d1a-8533-6cbb7eadab56,
海岸４丁目,ko,가이간 4초메,stop_name,34a5794c-5f66-4d1a-8533-6cbb7eadab56,
海岸４丁目,zh-ch,海岸4丁目,stop_name,34a5794c-5f66-4d1a-8533-6cbb7eadab56,
海岸４丁目,zh-tw,海岸4丁目,stop_name,34a5794c-5f66-4d1a-8533-6cbb7eadab56,
美鈴が丘小学校,en,Misuzugaoka Shogakko (Misuzugaoka Elementary School),stop_name,b1730a86-125c-4c5f-8eeb-50e4b18a9ec1,
美鈴が丘小学校,ko,미스즈가오카 초등학교,stop_name,b1730a86-125c-4c5f-8eeb-50e4b18a9ec1,
美鈴が丘小学校,zh-ch,美铃丘小学,stop_name,b1730a86-125c-4c5f-8eeb-50e4b18a9ec1,
美鈴が丘小学校,zh-tw,美鈴丘小學,stop_name,b1730a86-125c-4c5f-8eeb-50e4b18a9ec1,
本庄ハイツ入口,ja,本庄ハイツ入口,stop_name,7d84b655-73e8-42fe-8311-69c6040ae10d,
本庄ハイツ入口,ja-Hrkt,ほんじょうはいついりぐち,stop_name,7d84b655-73e8-42fe-8311-69c6040ae10d,
西澄合,en,Nishi-sumiai,stop_name,70da93b9-1414-4848-a13c-0f209eb53220,
西澄合,ko,니시스미아이,stop_name,70da93b9-1414-4848-a13c-0f209eb53220,
西澄合,zh-ch,西澄合,stop_name,70da93b9-1414-4848-a13c-0f209eb53220,
西澄合,zh-tw,西澄合,stop_name,70da93b9-1414-4848-a13c-0f209eb53220,
白川上,en,Shirakawa-kami,stop_name,0560c430-b14f-43fa-a4db-3d93e94d4db9,
白川上,ko,시라카와 카미,stop_name,0560c430-b14f-43fa-a4db-3d93e94d4db9,
白川上,zh-ch,白川上,stop_name,0560c430-b14f-43fa-a4db-3d93e94d4db9,
白川上,zh-tw,白川上,stop_name,0560c430-b14f-43fa-a4db-3d93e94d4db9,
勝田,en,Katsuta,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
勝田,ko,가쓰타,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
勝田,zh-ch,胜田,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
勝田,zh-tw,勝田,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
三次もののけミュージアム,ja,三次もののけミュージアム,stop_name,65bb9ee4-a567-4416-bb3c-035471b9488e,
三次もののけミュージアム,ja-Hrkt,みよしもののけみゅーじあむ,stop_name,65bb9ee4-a567-4416-bb3c-035471b9488e,
下根宮の上,en,Shimone Miyanoue,stop_name,4b6945ea-01b3-41d9-a904-8148b7c721b0,
下根宮の上,ko,시모네 미야노우에,stop_name,4b6945ea-01b3-41d9-a904-8148b7c721b0,
下根宮の上,zh-ch,下根宫之上,stop_name,4b6945ea-01b3-41d9-a904-8148b7c721b0,
下根宮の上,zh-tw,下根宮之上,stop_name,4b6945ea-01b3-41d9-a904-8148b7c721b0,
海田大正町,en,Kaita Taishomachi,stop_name,7d0f772c-778c-4939-8a03-8d3253bff772,
海田大正町,ko,가이타 타이쇼마치,stop_name,7d0f772c-778c-4939-8a03-8d3253bff772,
海田大正町,zh-ch,海田大正町,stop_name,7d0f772c-778c-4939-8a03-8d3253bff772,
海田大正町,zh-tw,海田大正町,stop_name,7d0f772c-778c-4939-8a03-8d3253bff772,
清水１丁目,en,Shimizu-itchome (Shimizu 1),stop_name,c0738242-3657-4cfe-9aa9-15604087457f,
清水１丁目,ko,시미즈 1초메,stop_name,c0738242-3657-4cfe-9aa9-15604087457f,
清水１丁目,zh-ch,清水1丁目,stop_name,c0738242-3657-4cfe-9aa9-15604087457f,
清水１丁目,zh-tw,清水1丁目,stop_name,c0738242-3657-4cfe-9aa9-15604087457f,
五月が丘三丁目中,ja,五月が丘三丁目中,stop_name,64564b7a-79f1-496e-9a8b-3a98568b1128,
五月が丘三丁目中,ja-Hrkt,さつきがおかさんちょうめなか,stop_name,64564b7a-79f1-496e-9a8b-3a98568b1128,
五月が丘三丁目中,en,Satsukigaoka-sanchome-naka (Satsukigaoka 3-naka),stop_name,64564b7a-79f1-496e-9a8b-3a98568b1128,
五月が丘三丁目中,ko,사쓰키가오카 3초메 나카,stop_name,64564b7a-79f1-496e-9a8b-3a98568b1128,
五月が丘三丁目中,zh-ch,五月丘三丁目中,stop_name,64564b7a-79f1-496e-9a8b-3a98568b1128,
五月が丘三丁目中,zh-tw,五月丘三丁目中,stop_name,64564b7a-79f1-496e-9a8b-3a98568b1128,
向洋新町二丁目,en,Mukainada-shinmachi-nichome (Mukainada-shinmachi 2),stop_name,abac8bcc-59ac-4c7a-aef0-c63d662da2cd,
向洋新町二丁目,ko,무카이나다 신마치 2초메,stop_name,abac8bcc-59ac-4c7a-aef0-c63d662da2cd,
向洋新町二丁目,zh-ch,向洋新町二丁目,stop_name,abac8bcc-59ac-4c7a-aef0-c63d662da2cd,
向洋新町二丁目,zh-tw,向洋新町二丁目,stop_name,abac8bcc-59ac-4c7a-aef0-c63d662da2cd,
観音新町三丁目,en,Kanon-shinmachi-sanchome (Kanon-shinmachi 3),stop_name,872724e4-a8e8-4174-9ac1-3e6514084434,
観音新町三丁目,ko,간온 신마치 3초메,stop_name,872724e4-a8e8-4174-9ac1-3e6514084434,
観音新町三丁目,zh-ch,观音新町三丁目,stop_name,872724e4-a8e8-4174-9ac1-3e6514084434,
観音新町三丁目,zh-tw,觀音新町三丁目,stop_name,872724e4-a8e8-4174-9ac1-3e6514084434,
花上,en,Hanagami,stop_name,8e8658c3-2d64-474b-9ec8-7f7762c93bf6,
花上,ko,하나가미,stop_name,8e8658c3-2d64-474b-9ec8-7f7762c93bf6,
花上,zh-ch,花上,stop_name,8e8658c3-2d64-474b-9ec8-7f7762c93bf6,
花上,zh-tw,花上,stop_name,8e8658c3-2d64-474b-9ec8-7f7762c93bf6,
上二河町,en,Kami-nikocho,stop_name,bed4cb90-2168-47e6-859b-2de2e557b69f,
上二河町,ko,가미니코초,stop_name,bed4cb90-2168-47e6-859b-2de2e557b69f,
上二河町,zh-ch,上二河町,stop_name,bed4cb90-2168-47e6-859b-2de2e557b69f,
上二河町,zh-tw,上二河町,stop_name,bed4cb90-2168-47e6-859b-2de2e557b69f,
安小学校,en,Yasu Shoggako (Yasu Elementary School),stop_name,e2c7417f-ece9-4be8-a90f-b3f57538a722,
安小学校,ko,야수 초등학교,stop_name,e2c7417f-ece9-4be8-a90f-b3f57538a722,
安小学校,zh-ch,安小学,stop_name,e2c7417f-ece9-4be8-a90f-b3f57538a722,
安小学校,zh-tw,安小學,stop_name,e2c7417f-ece9-4be8-a90f-b3f57538a722,
瑞穂インタ－,en,Mizuho Inter,stop_name,dbcf9f36-eb0f-44c0-9a56-f8cdb8503e0d,
瑞穂インタ－,ko,미즈호 인터,stop_name,dbcf9f36-eb0f-44c0-9a56-f8cdb8503e0d,
瑞穂インタ－,zh-ch,瑞穗入口,stop_name,dbcf9f36-eb0f-44c0-9a56-f8cdb8503e0d,
瑞穂インタ－,zh-tw,瑞穗入口,stop_name,dbcf9f36-eb0f-44c0-9a56-f8cdb8503e0d,
下浜ヶ谷,en,Shimo-hamagatani,stop_name,1e8f32c7-1b64-48af-83c7-6701fca536fe,
下浜ヶ谷,ko,시모하마가타니,stop_name,1e8f32c7-1b64-48af-83c7-6701fca536fe,
下浜ヶ谷,zh-ch,下滨谷,stop_name,1e8f32c7-1b64-48af-83c7-6701fca536fe,
下浜ヶ谷,zh-tw,下濱谷,stop_name,1e8f32c7-1b64-48af-83c7-6701fca536fe,
澄合,en,Sumiai,stop_name,6192c800-037a-42c7-b189-94fbd1ebbb0f,
澄合,ko,스미아이,stop_name,6192c800-037a-42c7-b189-94fbd1ebbb0f,
澄合,zh-ch,澄合,stop_name,6192c800-037a-42c7-b189-94fbd1ebbb0f,
澄合,zh-tw,澄合,stop_name,6192c800-037a-42c7-b189-94fbd1ebbb0f,
自衛隊前,en,Jieitai-mae,stop_name,99f8c9aa-7a15-4c03-a6d0-fe8004d72068,
自衛隊前,ko,지에타이 마에,stop_name,99f8c9aa-7a15-4c03-a6d0-fe8004d72068,
自衛隊前,zh-ch,自卫队前,stop_name,99f8c9aa-7a15-4c03-a6d0-fe8004d72068,
自衛隊前,zh-tw,自衛隊前,stop_name,99f8c9aa-7a15-4c03-a6d0-fe8004d72068,
高宮,en,Takamiya,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,ko,다카미야,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,zh-ch,高宫,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,zh-tw,高宮,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
上烏帽子,en,Kami-eboshi,stop_name,bc83fe83-c4d9-4302-96d6-0c4054fc308b,
上烏帽子,ko,가미에보시,stop_name,bc83fe83-c4d9-4302-96d6-0c4054fc308b,
上烏帽子,zh-ch,上乌帽子,stop_name,bc83fe83-c4d9-4302-96d6-0c4054fc308b,
上烏帽子,zh-tw,上烏帽子,stop_name,bc83fe83-c4d9-4302-96d6-0c4054fc308b,
折出,ja,折出,stop_name,a27f8b46-72bf-4ecb-b864-56d1fbdfa6a7,
折出,ja-Hrkt,おりで,stop_name,a27f8b46-72bf-4ecb-b864-56d1fbdfa6a7,
折出,en,Oride,stop_name,a27f8b46-72bf-4ecb-b864-56d1fbdfa6a7,
折出,ko,오리데,stop_name,a27f8b46-72bf-4ecb-b864-56d1fbdfa6a7,
折出,zh-ch,折出,stop_name,a27f8b46-72bf-4ecb-b864-56d1fbdfa6a7,
折出,zh-tw,折出,stop_name,a27f8b46-72bf-4ecb-b864-56d1fbdfa6a7,
こころゆきやなぎ公園,en,Kokoro Yukiyanagi Koen (Kokoro Yukiyanagi Park),stop_name,e32702d5-9f73-4447-95c3-81347ceb067e,
こころゆきやなぎ公園,ko,고코로 유키야나기 공원,stop_name,e32702d5-9f73-4447-95c3-81347ceb067e,
こころゆきやなぎ公園,zh-ch,COCORO珍珠花公园,stop_name,e32702d5-9f73-4447-95c3-81347ceb067e,
こころゆきやなぎ公園,zh-tw,COCORO珍珠花公園,stop_name,e32702d5-9f73-4447-95c3-81347ceb067e,
地毛,en,Jige,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,ko,지게,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,zh-ch,地毛,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,zh-tw,地毛,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
府中山田,en,Fuchu Yamada,stop_name,e7540481-b6d6-4346-a8e7-5e3349dce026,
府中山田,ko,후추 야마다,stop_name,e7540481-b6d6-4346-a8e7-5e3349dce026,
府中山田,zh-ch,府中山田,stop_name,e7540481-b6d6-4346-a8e7-5e3349dce026,
府中山田,zh-tw,府中山田,stop_name,e7540481-b6d6-4346-a8e7-5e3349dce026,
熊野営業所,en,Kumano Eigyosho,stop_name,fd9ae6ff-7dda-4dbd-a5f6-b71854ff844e,
熊野営業所,ko,구마노 영업소,stop_name,fd9ae6ff-7dda-4dbd-a5f6-b71854ff844e,
熊野営業所,zh-ch,熊野营业所,stop_name,fd9ae6ff-7dda-4dbd-a5f6-b71854ff844e,
熊野営業所,zh-tw,熊野營業所,stop_name,fd9ae6ff-7dda-4dbd-a5f6-b71854ff844e,
くるめ木二丁目,en,Kurumegi-nichome (Kurumegi 2),stop_name,168ab9df-d068-4b13-a9f6-a761c8c1b666,
くるめ木二丁目,ko,구루메기 2초메,stop_name,168ab9df-d068-4b13-a9f6-a761c8c1b666,
くるめ木二丁目,zh-ch,KURUME木二丁目,stop_name,168ab9df-d068-4b13-a9f6-a761c8c1b666,
くるめ木二丁目,zh-tw,KURUME木二丁目,stop_name,168ab9df-d068-4b13-a9f6-a761c8c1b666,
東観音台団地,en,Higashi-kannondai Danchi,stop_name,a1634aa3-1c12-414e-b7c3-71fe5b8153fa,
東観音台団地,ko,히가시칸논다이 단지,stop_name,a1634aa3-1c12-414e-b7c3-71fe5b8153fa,
東観音台団地,zh-ch,东观音台团地,stop_name,a1634aa3-1c12-414e-b7c3-71fe5b8153fa,
東観音台団地,zh-tw,東觀音臺團地,stop_name,a1634aa3-1c12-414e-b7c3-71fe5b8153fa,
久地境原,en,Kuchi Sakaibara,stop_name,8913775c-7dbf-48b8-b572-973eac738a2a,
久地境原,ko,구치 사카이바라,stop_name,8913775c-7dbf-48b8-b572-973eac738a2a,
久地境原,zh-ch,久地境原,stop_name,8913775c-7dbf-48b8-b572-973eac738a2a,
久地境原,zh-tw,久地境原,stop_name,8913775c-7dbf-48b8-b572-973eac738a2a,
東翠町,en,Higashi-midorimachi,stop_name,996f2512-74c8-424e-930e-1d7c79554a90,
東翠町,ko,히가시미도리마치,stop_name,996f2512-74c8-424e-930e-1d7c79554a90,
東翠町,zh-ch,东翠町,stop_name,996f2512-74c8-424e-930e-1d7c79554a90,
東翠町,zh-tw,東翠町,stop_name,996f2512-74c8-424e-930e-1d7c79554a90,
南竹屋町,ja,南竹屋町,stop_name,8d58446e-52a4-4882-9c63-304c1e052ffe,
南竹屋町,ja-Hrkt,みなみたけやちょう,stop_name,8d58446e-52a4-4882-9c63-304c1e052ffe,
南竹屋町,en,Minami-takeyacho,stop_name,8d58446e-52a4-4882-9c63-304c1e052ffe,
南竹屋町,ko,미나미타케야초,stop_name,8d58446e-52a4-4882-9c63-304c1e052ffe,
南竹屋町,zh-ch,南竹屋町,stop_name,8d58446e-52a4-4882-9c63-304c1e052ffe,
南竹屋町,zh-tw,南竹屋町,stop_name,8d58446e-52a4-4882-9c63-304c1e052ffe,
舟入小学校入口,ja,舟入小学校入口,stop_name,a751d0fb-ff52-45de-a178-eb08e1a269a2,
舟入小学校入口,ja-Hrkt,ふないりしょうがっこういりぐち,stop_name,a751d0fb-ff52-45de-a178-eb08e1a269a2,
江波本町,en,Eba-honmachi,stop_name,9e7a1b18-7c8f-4971-80e8-6a6859efd433,
江波本町,ko,에바 혼마치,stop_name,9e7a1b18-7c8f-4971-80e8-6a6859efd433,
江波本町,zh-ch,江波本町,stop_name,9e7a1b18-7c8f-4971-80e8-6a6859efd433,
江波本町,zh-tw,江波本町,stop_name,9e7a1b18-7c8f-4971-80e8-6a6859efd433,
桜ヶ丘・清水ヶ丘団地入口,ja,桜ヶ丘・清水ヶ丘団地入口,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,ja-Hrkt,さくらがおか・しみずがおかだんちいりぐち,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,en,Sakuragaoka/Shimizugaoka Danchi-iriguchi,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,ko,사쿠라가오카·시미즈가오카 단치 이리구치,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,zh-ch,樱丘・清水丘团地入口,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,zh-tw,櫻丘・清水丘團地入口,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
佐伯中学校前,en,Saeki Chugakko-mae (Saeki Junior High School),stop_name,22731d7c-685d-48b4-a3f0-172fd7795acb,
佐伯中学校前,ko,사에키 중학교,stop_name,22731d7c-685d-48b4-a3f0-172fd7795acb,
佐伯中学校前,zh-ch,佐伯中学前,stop_name,22731d7c-685d-48b4-a3f0-172fd7795acb,
佐伯中学校前,zh-tw,佐伯中學前,stop_name,22731d7c-685d-48b4-a3f0-172fd7795acb,
文化橋,ja,文化橋,stop_name,927a46f4-92c2-4833-bde2-9a39827ca2eb,
文化橋,ja-Hrkt,ぶんかばし,stop_name,927a46f4-92c2-4833-bde2-9a39827ca2eb,
田方が丘団地,en,Tagatagaoka Danchi (Tagatagaoka Housing Complex),stop_name,5c32b666-c581-4df1-8ca1-3dec252ab193,
田方が丘団地,ko,다가타가오카 단지,stop_name,5c32b666-c581-4df1-8ca1-3dec252ab193,
田方が丘団地,zh-ch,田方丘团地,stop_name,5c32b666-c581-4df1-8ca1-3dec252ab193,
田方が丘団地,zh-tw,田方丘團地,stop_name,5c32b666-c581-4df1-8ca1-3dec252ab193,
鈴が峰住宅,en,Suzugamine Jutaku,stop_name,dd46d398-22c9-421f-8733-5a80b22bdd66,
鈴が峰住宅,ko,스즈가미네 주타쿠,stop_name,dd46d398-22c9-421f-8733-5a80b22bdd66,
鈴が峰住宅,zh-ch,铃峰住宅,stop_name,dd46d398-22c9-421f-8733-5a80b22bdd66,
鈴が峰住宅,zh-tw,鈴峰住宅,stop_name,dd46d398-22c9-421f-8733-5a80b22bdd66,
海岸３丁目,en,Kaigan-sanchome (Kaigan 3),stop_name,cbf37f43-f9a6-4a8e-8659-b1de2c31d90f,
海岸３丁目,ko,가이간 3초메,stop_name,cbf37f43-f9a6-4a8e-8659-b1de2c31d90f,
海岸３丁目,zh-ch,海岸3丁目,stop_name,cbf37f43-f9a6-4a8e-8659-b1de2c31d90f,
海岸３丁目,zh-tw,海岸3丁目,stop_name,cbf37f43-f9a6-4a8e-8659-b1de2c31d90f,
沼田高校,ja,沼田高校,stop_name,c88b5bfd-042e-4d82-9dc0-cc9c21c80867,
沼田高校,ja-Hrkt,ぬまたこうこう,stop_name,c88b5bfd-042e-4d82-9dc0-cc9c21c80867,
舟入小学校入口,en,Funairi Shogakko-iriguchi (Funairi Elementary School),stop_name,a751d0fb-ff52-45de-a178-eb08e1a269a2,
舟入小学校入口,ko,후나이리 초등학교,stop_name,a751d0fb-ff52-45de-a178-eb08e1a269a2,
舟入小学校入口,zh-ch,舟入小学入口,stop_name,a751d0fb-ff52-45de-a178-eb08e1a269a2,
舟入小学校入口,zh-tw,舟入小學入口,stop_name,a751d0fb-ff52-45de-a178-eb08e1a269a2,
日赤看護大学前,en,Nisseki Kango Daigaku (Japanese Red Cross Col. of Nursing),stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,ko,일본적십자 간호대학,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,zh-ch,日赤看护大学,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,zh-tw,日赤看護大學,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
出汐町,en,Deshiocho,stop_name,e383271a-fb94-4736-85ff-1a56d7e001ad,
出汐町,ko,데시오초,stop_name,e383271a-fb94-4736-85ff-1a56d7e001ad,
出汐町,zh-ch,出汐町,stop_name,e383271a-fb94-4736-85ff-1a56d7e001ad,
出汐町,zh-tw,出汐町,stop_name,e383271a-fb94-4736-85ff-1a56d7e001ad,
児童公園前,en,Jido Koen-mae (Children's Park),stop_name,f63ae1be-877a-4e57-96b2-9eda191fdd8f,
児童公園前,ko,지도 공원,stop_name,f63ae1be-877a-4e57-96b2-9eda191fdd8f,
児童公園前,zh-ch,儿童公园前,stop_name,f63ae1be-877a-4e57-96b2-9eda191fdd8f,
児童公園前,zh-tw,兒童公園前,stop_name,f63ae1be-877a-4e57-96b2-9eda191fdd8f,
呉本通り三丁目,ja,呉本通り三丁目,stop_name,af4f10b2-72de-4cbf-b40d-a42d5046f629,
呉本通り三丁目,ja-Hrkt,くれほんどおりさんちょうめ,stop_name,af4f10b2-72de-4cbf-b40d-a42d5046f629,
呉本通り三丁目,en,Kure-hondori-sanchome (Kure-hondori 3),stop_name,af4f10b2-72de-4cbf-b40d-a42d5046f629,
呉本通り三丁目,ko,구레혼도리 3초메,stop_name,af4f10b2-72de-4cbf-b40d-a42d5046f629,
呉本通り三丁目,zh-ch,吴本通三丁目,stop_name,af4f10b2-72de-4cbf-b40d-a42d5046f629,
呉本通り三丁目,zh-tw,吳本通三丁目,stop_name,af4f10b2-72de-4cbf-b40d-a42d5046f629,
広駅前,en,Hiro Sta.,stop_name,50896620-8efb-49da-85e1-cd23588aa81b,
広駅前,ko,히로 역,stop_name,50896620-8efb-49da-85e1-cd23588aa81b,
広駅前,zh-ch,广站前,stop_name,50896620-8efb-49da-85e1-cd23588aa81b,
広駅前,zh-tw,廣站前,stop_name,50896620-8efb-49da-85e1-cd23588aa81b,
三菱団地下,en,Mitsubishi Danchi-shimo,stop_name,1bbfb89f-29a9-4939-a997-7deab2f1897a,
三菱団地下,ko,미쓰비시 단치 시모,stop_name,1bbfb89f-29a9-4939-a997-7deab2f1897a,
三菱団地下,zh-ch,三菱团地下,stop_name,1bbfb89f-29a9-4939-a997-7deab2f1897a,
三菱団地下,zh-tw,三菱團地下,stop_name,1bbfb89f-29a9-4939-a997-7deab2f1897a,
近隣公園前,en,Kinrin Koen-mae (Kinrin Park),stop_name,812d4213-fdf9-4d70-9b16-bde97aa1c47f,
近隣公園前,ko,긴린 공원,stop_name,812d4213-fdf9-4d70-9b16-bde97aa1c47f,
近隣公園前,zh-ch,近邻公园前,stop_name,812d4213-fdf9-4d70-9b16-bde97aa1c47f,
近隣公園前,zh-tw,近鄰公園前,stop_name,812d4213-fdf9-4d70-9b16-bde97aa1c47f,
吉田病院,en,Yoshida Byoin (Yoshida Hospital),stop_name,b5625ac9-3116-4005-9104-895a4a976464,
吉田病院,ko,요시다 병원,stop_name,b5625ac9-3116-4005-9104-895a4a976464,
吉田病院,zh-ch,吉田医院,stop_name,b5625ac9-3116-4005-9104-895a4a976464,
吉田病院,zh-tw,吉田醫院,stop_name,b5625ac9-3116-4005-9104-895a4a976464,
旭インター,en,Asahi Inter,stop_name,95acaec4-30dd-42d9-b669-4c5366a0531f,
旭インター,ko,아사히 인터,stop_name,95acaec4-30dd-42d9-b669-4c5366a0531f,
旭インター,zh-ch,旭IC,stop_name,95acaec4-30dd-42d9-b669-4c5366a0531f,
旭インター,zh-tw,旭IC,stop_name,95acaec4-30dd-42d9-b669-4c5366a0531f,
熊野萩原,en,Kumano Hagiwara,stop_name,11482f53-55b8-4a81-a9df-ea5c1cd8a4b1,
熊野萩原,ko,구마노 하기와라,stop_name,11482f53-55b8-4a81-a9df-ea5c1cd8a4b1,
熊野萩原,zh-ch,熊野萩原,stop_name,11482f53-55b8-4a81-a9df-ea5c1cd8a4b1,
熊野萩原,zh-tw,熊野萩原,stop_name,11482f53-55b8-4a81-a9df-ea5c1cd8a4b1,
熊野萩原車庫前,en,Kumano Hagiwara Shako-mae (Kumano Hagiwara Depot),stop_name,0f847c69-34f4-4dd1-8c01-fe3aa7ae94af,
