station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg
4ac945e6-8506-46ce-880d-3c2fce20d2e5,2050002@HiroshimaArea,,3
405779da-7ea5-4a81-aa5e-788d7750f654,2054001@HiroshimaArea,,3
bc94fd30-48bb-4c04-b159-6b0c5c56c18c,2054002@HiroshimaArea,,3
f639eafb-b637-499d-99a8-1d811cb6500e,2054003@HiroshimaArea,,3
9fff91cb-e634-4308-a3fc-1d3df9a4abf8,2055001@HiroshimaArea,,3
f506596d-30e9-4642-9944-b5194b562e26,2055002@HiroshimaArea,,3
1eb79f11-400c-4a05-9157-1d168d328b22,2055501@HiroshimaArea,,3
073eabd9-de5f-4865-9f1f-c73ab9c50227,2055502@HiroshimaArea,,3
9f515c8e-1d13-4275-9547-18a93123a0c5,2056001@HiroshimaArea,,3
15b845b3-40c3-44f6-84f4-ca5119ac2dc2,2056002@HiroshimaArea,,3
ee5321f2-fd8a-4078-b52c-e621c69f0cfd,2057001@HiroshimaArea,,3
e442ea69-35cf-4b32-90d0-de039e9d4c06,2057002@HiroshimaArea,,3
055a494d-f110-4037-9b71-5d4b9ea75cee,2058001@HiroshimaArea,,3
22e865d2-d0cd-4319-a815-1189cbf1596a,2058002@HiroshimaArea,,3
4c3c8e40-6f09-46c2-995a-832115654673,2058201@HiroshimaArea,,3
efa33b01-0fbe-4423-b36e-09392b499f46,2058202@HiroshimaArea,,3
e73fc45c-6baa-4eef-ab92-7a421f4c3399,2059001@HiroshimaArea,,3
fc4ffee6-ebbe-4781-b22f-d603901f0301,2059002@HiroshimaArea,,3
86027ebe-5065-4b1a-87e2-196d7e48b822,2060001@HiroshimaArea,,3
a1634aa3-1c12-414e-b7c3-71fe5b8153fa,,,1
3bd1db76-d69e-44fd-8593-c6a7beccbdad,2061001@HiroshimaArea,,3
d2ff1795-e84e-40f6-89fe-b11d82afc24b,2065001@HiroshimaArea,,3
e0491371-28e4-4673-8683-bddd87b20853,2065002@HiroshimaArea,,3
54c6c5d9-5724-469d-b92f-263f25286514,2086001@HiroshimaArea,,3
b4c9502b-21f8-45ac-912f-8feab28f8e31,2086002@HiroshimaArea,,3
1f0d2e01-e5c4-4540-90f4-eb77097cc8b6,2087001@HiroshimaArea,,3
6d5fa97f-d3af-48ff-8b84-b2ae68b71c65,2087002@HiroshimaArea,,3
a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,2092001@HiroshimaArea,,3
8cd79255-d48e-4f0d-a398-cc6bd2a2b6ac,2092002@HiroshimaArea,,3
96a14262-091f-42ed-8714-5d2ab24d2347,2093001@HiroshimaArea,,3
8adf8e82-db57-44ad-9a0f-fd4ee17e11ba,2093002@HiroshimaArea,,3
52c815eb-400c-4cd1-a035-252273a14286,2094001@HiroshimaArea,,3
7357ce8f-a327-4b52-aca7-c5d00a01d0f2,2094002@HiroshimaArea,,3
f8ff3607-44f3-48f9-bbe9-3225cce627a8,2095001@HiroshimaArea,,3
41b4d8ac-f30d-4597-acf2-379dc930b2ad,2095002@HiroshimaArea,,3
21c89a16-8b9d-4b5c-a00b-95fedd75ad8f,2096001@HiroshimaArea,,3
14a944b6-599b-402b-94bf-3b2c4aa08249,2096002@HiroshimaArea,,3
43ce2130-db25-44cc-9ef1-820fa8e63cbe,2097001@HiroshimaArea,,3
a18478a4-c912-4c51-8222-4759c8fc4e79,2097002@HiroshimaArea,,3
326ed57a-3fe2-44c3-81f8-af74ea863102,2098001@HiroshimaArea,,3
d320f647-a284-45c7-8523-ac9632c9ff56,,,1
ac03e0aa-57a7-42d5-a61d-6c3754790e81,2103001@HiroshimaArea,,3
7914b732-9fb2-47ba-9a0f-56ae49aedd5a,2103002@HiroshimaArea,,3
106c2fe2-c973-4dd4-8b29-5a0852d288dd,2104001@HiroshimaArea,,3
9cf9278a-76a8-4827-bf7a-332136fb99cc,2104002@HiroshimaArea,,3
d6e33fe6-5299-4d53-9533-62a47acbd5a9,2109001@HiroshimaArea,,3
208ff11f-554b-4805-9535-6f09830131e7,2109002@HiroshimaArea,,3
ca7d0e0a-8de3-4e7f-83f9-751aa2f2276a,2110001@HiroshimaArea,,3
b5268c12-5496-49a3-9214-a04d60db0bc0,2110002@HiroshimaArea,,3
703926ab-ad8d-48a4-9131-5cc31bbc909c,2112001@HiroshimaArea,,3
5e1b16e9-78e4-4e29-b8bf-3954c3891871,2112002@HiroshimaArea,,3
2b19af0e-4fca-4937-8196-e0f6c091feec,2114001@HiroshimaArea,,3
5c5c7c37-d52e-4543-9979-06139d076fe9,2115001@HiroshimaArea,,3
263a9672-8b48-41a8-85d7-0c6990c9f6c0,2115002@HiroshimaArea,,3
da77354d-4dd1-451d-970a-4fe57a08e628,2125001@HiroshimaArea,,3
5c32b666-c581-4df1-8ca1-3dec252ab193,2125002@HiroshimaArea,,3
63aacb53-70a3-4c7d-8ff3-3f651a750e47,2127001@HiroshimaArea,,3
b71d9b0b-bc1f-4dbb-adfb-29fac879ed28,2127002@HiroshimaArea,,3
18b0048c-2cb3-4dc1-a9e7-257d93e1369b,2127003@HiroshimaArea,,3
837dde9f-9386-440f-85ff-94f759f0f6d7,2127004@HiroshimaArea,,3
76a91b6a-6407-4c29-9afe-d8212358482e,2135001@HiroshimaArea,,3
95a7ce25-3790-40d6-9b0a-b4c03d9a11bf,2135002@HiroshimaArea,,3
874400a3-cc3a-4d04-8ec3-99e588c761bd,2136001@HiroshimaArea,,3
42915026-d07e-4df8-871c-36c458943732,2137001@HiroshimaArea,,3
7335dbc6-e22c-4255-9e8c-a45edf6720f5,2137002@HiroshimaArea,,3
12242d19-59f6-4ce8-a2b5-dcb59581c67d,2140001@HiroshimaArea,,3
24559af5-cdf7-412c-bf75-46798f85127c,2140002@HiroshimaArea,,3
49fb4e3d-6981-4c59-b889-16f8ec768bb4,2142001@HiroshimaArea,,3
0dcb7c2d-006f-4bb9-b61e-e17dd133ce4b,2142002@HiroshimaArea,,3
db3336bf-c279-43a2-8b32-c9eac18c1035,,,1
f5551001-e7d7-49b8-953c-9b40c6f189aa,2147001@HiroshimaArea,,3
54df0cdd-8fea-4845-8a28-6d9663df09f0,2147002@HiroshimaArea,,3
bcfd2f5a-9e62-45f2-81db-0339439150e4,2148001@HiroshimaArea,,3
4e269034-ca03-4632-81e2-17f7511cd263,2148002@HiroshimaArea,,3
2cff7fc4-1c89-4de7-a051-424e4bce1505,2150001@HiroshimaArea,,3
30ec6024-2e7f-4aec-b68a-12796361c62a,2150002@HiroshimaArea,,3
719adc49-cd0b-46a1-aba0-80fef9a3ec78,2151001@HiroshimaArea,,3
3d450278-3be3-46b6-a5fb-f254a448373e,2151002@HiroshimaArea,,3
e6050380-aea0-4325-a7cf-94cbcee0525a,2152001@HiroshimaArea,,3
0e9a7516-56fe-44e9-94e1-d7af0b4fa750,2152002@HiroshimaArea,,3
f21c44de-8021-40d7-bc22-6d558a96450a,2153001@HiroshimaArea,,3
38c8d3e2-dd1f-4f1b-adb8-630c17ab3d73,2153002@HiroshimaArea,,3
77955901-4d0b-4db2-b39d-b6f5955e5e62,2154001@HiroshimaArea,,3
999cc1e9-f464-4a06-a109-d09f65c488d8,2154002@HiroshimaArea,,3
3b565666-44d9-44dc-abaa-4ec41d390dff,2155001@HiroshimaArea,,3
3da156ae-5142-4103-9158-5ec7378ce903,2155002@HiroshimaArea,,3
1b6cafac-6ab4-471c-af95-33bb77e0cafa,2156001@HiroshimaArea,,3
033d20c1-a428-475a-904b-0bb9061d75fe,,,1
4b13b502-9a0f-466c-a7c2-0bf7ae9323dd,2161001@HiroshimaArea,,3
880acbe9-94ce-4a37-880e-e906e52a6d98,2161002@HiroshimaArea,,3
fb90ddbe-304f-42c9-b6cc-2fbd047319a4,2164001@HiroshimaArea,,3
a8654b62-4f11-4f8e-aa90-af6524a711f6,2164002@HiroshimaArea,,3
db8d317b-af20-43b2-9ca3-a970c37999db,2172001@HiroshimaArea,,3
f46d05c5-67c6-4ee3-b4db-4afd9839fd71,2173001@HiroshimaArea,,3
ac6f3f70-92fd-4502-9d8e-76cd106a4ef2,2173002@HiroshimaArea,,3
55bd0f87-9eb9-48e1-b55e-295aaa5ebd3b,2177001@HiroshimaArea,,3
90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,2177002@HiroshimaArea,,3
b92ccdc3-e637-4ec6-ba45-e84c57b3ae38,2178001@HiroshimaArea,,3
0afa7396-88c2-4452-adfe-6a64498ce163,2178002@HiroshimaArea,,3
799401d1-9cec-457f-85d1-323818eb403f,2178101@HiroshimaArea,,3
bca65959-4e1d-4de9-94de-c6f063811309,2178102@HiroshimaArea,,3
cc4c7560-4ca1-4145-93cd-4932e32f8b78,2179001@HiroshimaArea,,3
abe797b9-0ebd-4dcb-b4c6-bc91871b1d12,2179002@HiroshimaArea,,3
60a07bb2-e153-4550-9d7e-971d134d430c,2180001@HiroshimaArea,,3
2a54eba1-9ef8-49af-ab2f-9a720147998c,2180002@HiroshimaArea,,3
65dbe460-c120-44e0-b242-a46b3b18b0c0,2182001@HiroshimaArea,,3
38f86cdc-e74a-466e-9507-eb24707f3cb8,2182002@HiroshimaArea,,3
23f2d854-15c3-45a3-ad6c-765d1c05d67b,2184001@HiroshimaArea,,3
3778e9cc-3956-4266-9d6e-246989728739,2184002@HiroshimaArea,,3
1c6d1bea-17e8-4321-9498-f5686893e947,2185101@HiroshimaArea,,3
7bc8bc8c-282e-42da-8723-492e4d1efc6d,2185102@HiroshimaArea,,3
96e5abb9-751f-4fd3-9b90-c3b79f3aea28,,,1
6f8c905c-f69e-4ffb-a907-351d05fff2eb,2186002@HiroshimaArea,,3
00014767-be16-406e-aa0a-db18df14ec23,2187001@HiroshimaArea,,3
b3328c44-1ec3-4f1a-8318-63ad33bea5b0,2187002@HiroshimaArea,,3
75a91b70-cfbf-4d1f-994f-e57f4895ed05,2188001@HiroshimaArea,,3
e33307c1-43fa-4508-b808-c14e5d33ad9a,2188002@HiroshimaArea,,3
ef73ff77-658a-407f-b45c-0c03ef97787b,2189001@HiroshimaArea,,3
bc22d986-f190-41b0-aca6-6c4512f721a8,2189002@HiroshimaArea,,3
da5d03a8-7fa0-47c5-91e9-93c2ba45970f,2190001@HiroshimaArea,,3
068a16a6-6c7b-491f-be6b-c6e14adc1bad,2190002@HiroshimaArea,,3
f8c2d2cf-dabd-4aac-ba59-cf85dcc1f965,2191001@HiroshimaArea,,3
3136e629-db0d-4fca-ba5a-4aa3c2abc800,2191002@HiroshimaArea,,3
176962a0-53aa-4e3e-aa34-a0532a8e1950,2192001@HiroshimaArea,,3
48cdf3f5-ba91-4cbf-b8a3-f57025ce6fe4,2192002@HiroshimaArea,,3
61f2bb31-92b2-4bfa-a915-7795af060e08,2193001@HiroshimaArea,,3
984323e9-d9a2-4ca8-9e85-c06c83f720de,2193002@HiroshimaArea,,3
7b6505ba-cf07-47ff-909c-f476292aa0c1,2194001@HiroshimaArea,,3
fd164823-1c6a-43b2-87ca-8c606ce7c935,2194002@HiroshimaArea,,3
91b76f42-2cfa-4ec7-8003-dc9b532c76e6,2195001@HiroshimaArea,,3
52d41a53-022d-4b65-869b-c6df99901e58,2195002@HiroshimaArea,,3
66079a91-fe50-441b-a650-29c52c0eefb8,2196001@HiroshimaArea,,3
116e2445-ce6c-4b21-bd04-1009d63a4850,2196002@HiroshimaArea,,3
8345b91a-9485-423c-9a03-f69a1569e46b,2197001@HiroshimaArea,,3
d48a3a29-deb2-4723-ba75-fb1ad449e8c7,2197002@HiroshimaArea,,3
465a81a3-9b4e-40aa-9741-5640e54d7d5c,2203001@HiroshimaArea,,3
8cdf9206-6a32-4ba9-8d8c-5dfdc07219ca,2203002@HiroshimaArea,,3
47159b8a-ec80-40b3-a778-882990758d72,2203052@HiroshimaArea,,3
090fdf5b-45b9-45b5-9e2a-469815b72c68,2204001@HiroshimaArea,,3
d886b321-4e34-4c75-bf81-7a016804e840,2204002@HiroshimaArea,,3
30d99d35-8d02-4141-b860-0f97d48545a9,2206002@HiroshimaArea,,3
e8377ff2-ea06-4250-aa1b-c50d13c892b2,2206001@HiroshimaArea,,3
a08ea1fe-9a4f-40db-894c-e38be30f83e9,2208001@HiroshimaArea,,3
d134fd6e-8f5d-4619-914d-8014af8e9ad6,2208002@HiroshimaArea,,3
9ecba7d8-fbd9-491b-8748-1f19c677a55b,2209001@HiroshimaArea,,3
5ced04e8-b82b-4935-81a8-2b16635382e0,2210002@HiroshimaArea,,3
dcefeba7-8329-41ac-9c4c-c61f3d9efabe,2210003@HiroshimaArea,,3
f3a83497-8f56-48ca-a7a5-7751ebe8cd10,2216001@HiroshimaArea,,3
cf5e05ff-1481-41dd-aefb-bc13ed3eb91d,2216002@HiroshimaArea,,3
e487f1ea-a4db-4b2a-be29-5b241c131376,2219001@HiroshimaArea,,3
bbb9ed41-8a61-4e25-a7bd-a9236bbd972b,2219002@HiroshimaArea,,3
34a29234-69b5-4504-87f1-5ceefef5c41c,2220001@HiroshimaArea,,3
9c924d6f-d172-4e4e-9671-f3aac8b8fade,2220002@HiroshimaArea,,3
d27a67d6-4cf4-4420-a04e-a6cd53321ebb,2221001@HiroshimaArea,,3
4596d1b3-1576-47de-8b50-8ff86cde780d,2221002@HiroshimaArea,,3
0bf179b3-6ffc-41a8-a2ff-45dd7e85e195,2224001@HiroshimaArea,,3
8688cff8-3120-46ad-ae37-7ebb2dda6413,2224002@HiroshimaArea,,3
73183b68-b6f7-4394-b828-bbd7c1144356,2225001@HiroshimaArea,,3
d8881288-8cf0-42ba-84bd-b4babee7c6fd,2225002@HiroshimaArea,,3
92a1cdb2-2115-4f56-9ec8-5c45294dd08d,2227001@HiroshimaArea,,3
6daf8758-3671-4aa3-af52-30e165e1c42d,2227002@HiroshimaArea,,3
7543819c-e1cf-43e0-ac57-924091531602,2228001@HiroshimaArea,,3
5051b8a2-a983-4729-9dbb-1e63020105c7,2228002@HiroshimaArea,,3
61d4b16b-1a9d-4866-a04a-c0ffa756e1a8,2229001@HiroshimaArea,,3
bd9d79b9-3231-43d4-ad47-686a4403520c,2229002@HiroshimaArea,,3
ef359daf-981a-4a24-947e-51ed131af13a,2230001@HiroshimaArea,,3
c2f9f02c-c5e4-4f30-86e9-28a7ee37c5b0,2230002@HiroshimaArea,,3
84786b1e-6538-4acd-acd8-7451e19e94cd,2231001@HiroshimaArea,,3
3088e1e0-5c9c-4b0c-9c88-ee1badda1a7f,2231002@HiroshimaArea,,3
bb3b6f7f-65df-48b7-a825-1703bf325689,2234001@HiroshimaArea,,3
a7dbb0ec-c2a2-481e-bc66-d1eb037107e1,2234003@HiroshimaArea,,3
fc6475df-3e42-47ce-b8d8-eb54e5dfb663,2236001@HiroshimaArea,,3
25a13c33-88b0-447c-bc15-297d28586836,2236002@HiroshimaArea,,3
5b1ec683-5a9e-498d-ab69-ec1837205728,2237001@HiroshimaArea,,3
d66151cf-1ba5-4f75-8384-2e456f800868,2237002@HiroshimaArea,,3
e9b2e335-2fc3-4f45-b855-e38e556bf167,2242001@HiroshimaArea,,3
39416a54-7ee7-4428-b997-a1193f003282,2242002@HiroshimaArea,,3
23c00041-5597-4a4e-8e2b-1b9986c012e6,2252001@HiroshimaArea,,3
9b60f472-72f3-4e1a-a2a8-9434f88e4d6c,2252002@HiroshimaArea,,3
cb5ec2d9-7616-4c3f-979c-359f44704585,2254001@HiroshimaArea,,3
fe7bea7a-86eb-4cf0-b809-d3894e91013c,2254002@HiroshimaArea,,3
f2ed037b-e457-4ffd-b2be-8b898f2d7406,2265001@HiroshimaArea,,3
907c75a9-5906-4cfe-b9a4-c8793da8d19c,2265002@HiroshimaArea,,3
b034c6db-303e-42ef-b4b8-69b70675eb5a,2278001@HiroshimaArea,,3
fbc97efd-0b1e-4090-ac32-312dad6df1d3,2278002@HiroshimaArea,,3
7eac5cda-ee5d-4fb5-8c62-3eaa3cb9cbbb,2279001@HiroshimaArea,,3
2080dada-c267-45e9-aee7-7232ead67ef8,2279002@HiroshimaArea,,3
dd46d398-22c9-421f-8733-5a80b22bdd66,2280001@HiroshimaArea,,3
f56d7992-478f-4fd5-88ca-56a6bb26b9b2,2280002@HiroshimaArea,,3
663b7b5b-2ce7-457c-9091-e026a29af510,2281001@HiroshimaArea,,3
e6574c83-4feb-4a89-9db9-b468aa275e68,2281002@HiroshimaArea,,3
d987ec41-a1d1-439a-91f3-d56cea1dfab7,2282001@HiroshimaArea,,3
82833f0d-ce8a-425a-8a5c-e004f003dd50,2282002@HiroshimaArea,,3
b6afeaf8-c375-4971-b7be-9d56a5e83d4b,2283001@HiroshimaArea,,3
93b82718-ab94-4f98-b91a-e875539e421e,2283002@HiroshimaArea,,3
950085df-2c1b-4083-bb4c-6cb242f85a2b,2284001@HiroshimaArea,,3
c3e9d5ab-8aa0-4b27-87d8-1f57564cb987,2284002@HiroshimaArea,,3
bb6b5efc-faf0-4654-a026-caf1a69e713a,2285001@HiroshimaArea,,3
de2a3ee0-01d1-4e77-b4fb-9cd651ed5a32,2285002@HiroshimaArea,,3
1ac1141f-1c18-4b77-bc95-de13f84131fd,2286001@HiroshimaArea,,3
d0b89502-0eab-4e53-bef7-2c5703ebdda1,2286002@HiroshimaArea,,3
5675493f-4673-4542-afe6-a21a5266c472,2287001@HiroshimaArea,,3
c78eb5ac-c31d-4b10-93eb-de6731875d29,2287002@HiroshimaArea,,3
94a03962-5f98-4aa5-87e6-130b36ca8628,2288001@HiroshimaArea,,3
406a0604-1038-4fb1-beda-1e9f86ac5425,2288002@HiroshimaArea,,3
e0f28195-0082-476a-9879-cd8060e788b7,2289001@HiroshimaArea,,3
86f8cc61-cd0f-4f01-86f3-c5a1a0b2cc01,,,1
01004d53-daa4-40cf-b114-7f213edbbf60,2290001@HiroshimaArea,,3
1bbabf02-bf1c-4232-a050-13fd9501996a,2290002@HiroshimaArea,,3
ae93ef1c-b5d5-41e5-87be-4a907e7861e4,2291001@HiroshimaArea,,3
1c6de765-c5b5-42f5-9509-8053f7240dd1,2291002@HiroshimaArea,,3
616b1efb-72f0-4d6f-8685-e8990a88279f,2292001@HiroshimaArea,,3
0496b55c-c3f7-4039-a948-11619685f3e4,2292002@HiroshimaArea,,3
8b724ac3-f935-4a7e-a03a-9bb72c1250f9,2293001@HiroshimaArea,,3
cfb09a55-58c8-4e77-8d05-5ef93e03ca06,2294001@HiroshimaArea,,3
183a1f9b-a64c-423b-a467-ec89727088d7,2294002@HiroshimaArea,,3
7b46b0f0-3482-4f24-9256-465c104a5790,2295001@HiroshimaArea,,3
5ce07712-f4a3-41e0-9390-6ddf6e805baa,2295002@HiroshimaArea,,3
dbff49df-402e-425e-ba3f-3f630986a44e,2296001@HiroshimaArea,,3
b758cbe8-9200-4702-b13a-5ae21fe565ca,2296002@HiroshimaArea,,3
2c7fdf13-f3f8-4ba5-a001-2bc54c78bb9c,2297001@HiroshimaArea,,3
c1670062-1218-4701-a3c5-96c56645bfcb,,,1
6f11382f-e4ac-4d01-a7dd-58a1a8e66d78,2298001@HiroshimaArea,,3
a52637a9-7958-4fe5-811b-e93b1310d963,2298002@HiroshimaArea,,3
48629835-82b7-465c-ab3f-2d633b98fe1e,5092002@HiroshimaArea,,3
e3f24008-cf25-4186-aad7-5ba76d4bf9bb,,,1
8d9b9062-1229-40a0-8873-2127faa28441,2302001@HiroshimaArea,,3
161dbeb3-8fda-4a69-b3c0-1b7f6dd951a5,2302002@HiroshimaArea,,3
1663e4fb-9493-4be9-a939-0bcbfbef9cef,2303001@HiroshimaArea,,3
7a9c1141-ea97-4928-8ee2-2bfeb38e94a9,2303002@HiroshimaArea,,3
9db123d6-d16a-4e2c-a1a4-54135e90c65a,2304001@HiroshimaArea,,3
5e694177-d174-4b26-93a7-4c783436f207,2304002@HiroshimaArea,,3
4201849b-fc96-4814-aa19-ecce917fcc82,2305001@HiroshimaArea,,3
f6251415-dbf5-44c4-b7b5-c7b6b39009ea,2305002@HiroshimaArea,,3
2738b890-edf3-420e-86ec-6c7034d60498,2306001@HiroshimaArea,,3
7c38c4f4-c5b0-4121-8781-579ffcfe1a2a,2306002@HiroshimaArea,,3
c64c4c65-36b3-4361-a96a-75717f042bc9,2320001@HiroshimaArea,,3
e744c73e-6f38-4126-b977-04366a4641cd,2320002@HiroshimaArea,,3
e51d88cf-c611-4e42-bb67-ccefc3073a7c,2321001@HiroshimaArea,,3
1889b983-6099-4500-9913-7330eccfcd6f,2321002@HiroshimaArea,,3
703597f2-bbe4-4261-ba6b-ce30df53efcb,2334001@HiroshimaArea,,3
54506e93-c190-4aa2-8217-4b9ab3fe7ce1,2334002@HiroshimaArea,,3
5c8fb389-2e1b-4cf8-a6c2-30ef86ff49a1,2334003@HiroshimaArea,,3
b1730a86-125c-4c5f-8eeb-50e4b18a9ec1,2335001@HiroshimaArea,,3
f1a81761-0246-49ca-96d2-c525703ab779,2335002@HiroshimaArea,,3
fb955a6b-f13b-4716-942e-da6bee1065fa,2342001@HiroshimaArea,,3
1f9b7bd8-3886-4355-a8d7-666d4513f7b1,2342002@HiroshimaArea,,3
e9f028a7-51cc-4d72-9e7b-2de182b0d32b,2343001@HiroshimaArea,,3
7b5a39cb-b5fe-4da9-9082-bc17b18f79f9,2343002@HiroshimaArea,,3
ae2d0a56-a0b9-4bd8-9822-d927f2193760,2343003@HiroshimaArea,,3
a81a6584-2e80-4e64-8311-dbaa4fbd0634,2343004@HiroshimaArea,,3
1791ed7b-c371-4c61-a76b-2fe3320247c7,2344001@HiroshimaArea,,3
543132ff-56d1-4906-aac7-e6effd642e42,2344002@HiroshimaArea,,3
df151056-74f2-4968-a703-ac74113af8ea,2345001@HiroshimaArea,,3
9f65c65e-ac0c-413f-b204-a1a012687187,2345002@HiroshimaArea,,3
aa1a64d4-ca99-4a57-82bf-c220532948b8,2346001@HiroshimaArea,,3
91fcf2ec-5394-4bd0-a0a5-5b6b53ed74b5,,,1
6c5ee204-ddf7-4d93-b9fa-22b6dd158309,2348001@HiroshimaArea,,3
f1265e60-b346-4fac-8b04-93a736f46bca,2348002@HiroshimaArea,,3
e075b8f6-5656-467c-9a18-2a752cb7b190,2355001@HiroshimaArea,,3
f562252d-3b4d-4803-b150-663316a07f26,2356001@HiroshimaArea,,3
b31be380-d08b-4b6a-b4b4-cc10a8d9eb4e,2356002@HiroshimaArea,,3
80238f6b-831b-4047-8495-06764b6dcd92,2357001@HiroshimaArea,,3
7b4cbe17-3a97-4c5f-a7be-82b25596a133,2357002@HiroshimaArea,,3
a0799a2c-621f-42d8-b77a-ec88e90fd5ad,2358001@HiroshimaArea,,3
f4f92fd0-ada9-48f8-9b67-c827e59aa369,2358002@HiroshimaArea,,3
f53bb221-b553-41c8-b51e-cb385816a40e,2359001@HiroshimaArea,,3
4db7b1b4-b47f-4a85-8980-f929fe281f36,2359002@HiroshimaArea,,3
7d6599e7-5597-4e9e-a540-8e9f2b409fe3,2360001@HiroshimaArea,,3
967c74e9-ee99-4782-b511-0242c6b79665,2360002@HiroshimaArea,,3
69ea43d3-bfea-45c0-b6de-8582a9fa7d04,2361001@HiroshimaArea,,3
5c2129e5-b08f-478b-b5d9-ed5bdae8f7fa,2361002@HiroshimaArea,,3
edf5c01c-c1d3-40fb-8498-adcb6f10e1a8,2365002@HiroshimaArea,,3
f9dc6c25-3784-412b-b5ee-8e3e2179f0f7,2367001@HiroshimaArea,,3
2dccf2fe-1e51-40bd-a838-57dd40a9f604,2367002@HiroshimaArea,,3
e3afcde4-db8f-4bb3-8d53-59678338b4fb,2373001@HiroshimaArea,,3
7093f49c-a9cc-40eb-bb3a-ca1e3f8deb7e,2373002@HiroshimaArea,,3
70d79909-0cb2-4395-a4af-99bdc304d64e,2374001@HiroshimaArea,,3
83879ae6-8683-44f3-80da-dadbda5105e0,2374002@HiroshimaArea,,3
c79f499c-ce9a-4135-b4bc-5a12d0482979,2374003@HiroshimaArea,,3
3fc3d47c-e2b3-40bc-8b06-7977d4768b7a,2375001@HiroshimaArea,,3
36c7db47-eba0-4302-b1c9-720afdd7bbab,2375002@HiroshimaArea,,3
c8223790-07dd-4f6f-97e4-594d16046f81,2379001@HiroshimaArea,,3
3c52b179-951c-4c82-a521-ba6733417111,2379002@HiroshimaArea,,3
7c233c91-b97e-41a6-abde-e2f6ad70ba60,2380001@HiroshimaArea,,3
8e5cd3d6-2173-4c17-a457-9d13e4b4e310,2380002@HiroshimaArea,,3
ef0a3496-8550-45b8-a02b-abe977127629,2384001@HiroshimaArea,,3
54d3db67-9975-4b1a-b4e5-d5771cb5737d,2387001@HiroshimaArea,,3
2b28684d-0e6c-4e6d-ab72-1777ffb28eb7,2387002@HiroshimaArea,,3
f878bf1e-74e8-46c1-b5fa-28b942983adb,2388001@HiroshimaArea,,3
7c648d82-4cb7-4997-b53a-e70464ec9958,2388002@HiroshimaArea,,3
8c3c501e-59d0-4ba2-82eb-bbc294ef80d1,2389001@HiroshimaArea,,3
9bfc2817-206e-41a8-8c9d-c07421647066,2389002@HiroshimaArea,,3
183855c5-92b8-44dc-8c40-9beab6581c59,2390001@HiroshimaArea,,3
b69f2f48-3d09-47c8-b9b0-91b93c3fb177,2390002@HiroshimaArea,,3
0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,2391001@HiroshimaArea,,3
f9593b0e-f593-4e17-8d88-2d584d6d4ce6,2392001@HiroshimaArea,,3
358eabcf-eb3e-43f9-b997-468278b62780,2392002@HiroshimaArea,,3
64bbcb63-9a20-48cc-ba8c-d69b67e34458,2393001@HiroshimaArea,,3
9959129f-370c-4433-933f-e377c805e0ce,2393002@HiroshimaArea,,3
fadc3e9a-1898-4fc8-a9b2-5b337e1a5693,2395001@HiroshimaArea,,3
55e9b7a4-e8d7-4e17-a651-56a2e06e06aa,2395002@HiroshimaArea,,3
bc95f55f-1bba-4766-bdac-faeb74697c31,2396001@HiroshimaArea,,3
fffd902a-bca2-462d-89f2-9befad5f4cf5,2396002@HiroshimaArea,,3
b0d5fbd7-1788-4d14-84a8-4016bf8b6707,2401001@HiroshimaArea,,3
081114d2-3149-414d-84f2-fec8fb4957c8,2401002@HiroshimaArea,,3
0bce4159-a0ca-4d4d-8b89-da473c94fed7,2402001@HiroshimaArea,,3
febe8fee-f040-44e9-b1ad-6fc96dc08a5f,2402002@HiroshimaArea,,3
049b4fa3-675a-47d4-a4b8-32492af38e46,2403001@HiroshimaArea,,3
eee2245d-eb97-41e3-aa42-b8252ca320aa,2403002@HiroshimaArea,,3
214a2f06-e65b-4a70-80fc-b5a5aeb96591,2414001@HiroshimaArea,,3
3c55cd74-7758-40eb-80c7-ab5e67cd3df1,2414002@HiroshimaArea,,3
7a3f9948-550f-4b0c-9114-7ec25b0d5dc6,2415001@HiroshimaArea,,3
eaba87ce-caca-4a85-9966-3c6279afea71,2415002@HiroshimaArea,,3
91c01ed8-b438-49ff-8d1c-84b3500302f0,2423001@HiroshimaArea,,3
1495e707-695c-4738-aa90-140cd06f71eb,2423002@HiroshimaArea,,3
b699adb5-b705-487f-8837-f918d9079491,2430001@HiroshimaArea,,3
dfc63fea-1e9b-4a35-b860-4a5fb68b7654,2443001@HiroshimaArea,,3
86bf832f-991f-4d3e-848c-f477911f46fb,2443002@HiroshimaArea,,3
863c13a0-d916-4108-aa0a-a3de5d7d865a,2449001@HiroshimaArea,,3
0560c430-b14f-43fa-a4db-3d93e94d4db9,2449002@HiroshimaArea,,3
d0fcec9b-3e1f-4ff0-b2e2-68477cd39580,2459001@HiroshimaArea,,3
e9f87727-1490-40df-9413-f282c4c62092,2459002@HiroshimaArea,,3
9ac72825-b70b-474d-917f-996d2fd54672,2460001@HiroshimaArea,,3
4bbf8eaa-ed8c-4018-bfd4-2f35539d3ed5,2460002@HiroshimaArea,,3
4ec468fc-6671-415e-9daa-2bb7e71ade85,2460501@HiroshimaArea,,3
